kernel,max_gap,min_support_pos,min_support_neg,accuracy,precision,recall,f1,auc
linear,8.0,0.2,0.1,0.7652777777777777,0.7461538461538462,0.8060941828254847,0.7749667110519307,0.7651640830561964
linear,6.0,0.2,0.1,0.7652777777777777,0.7461538461538462,0.8060941828254847,0.7749667110519307,0.7651640830561964
rbf,10.0,0.2,0.2,0.7611111111111111,0.7344913151364765,0.8199445983379502,0.774869109947644,0.7609472295310922
rbf,9.0,0.2,0.2,0.7611111111111111,0.7344913151364765,0.8199445983379502,0.774869109947644,0.7609472295310922
linear,6.0,0.15,0.1,0.7638888888888888,0.7430025445292621,0.8088642659279779,0.7745358090185676,0.7637636092871087
rbf,5.0,0.3,0.15,0.7638888888888888,0.7430025445292621,0.8088642659279779,0.7745358090185676,0.7637636092871087
linear,7.0,0.15,0.1,0.7638888888888888,0.7430025445292621,0.8088642659279779,0.7745358090185676,0.7637636092871087
linear,8.0,0.15,0.1,0.7638888888888888,0.7430025445292621,0.8088642659279779,0.7745358090185676,0.7637636092871087
rbf,9.0,0.2,0.15,0.7611111111111111,0.7356608478802993,0.817174515235457,0.774278215223097,0.7609549456400126
rbf,6.0,0.25,0.2,0.7611111111111111,0.7356608478802993,0.817174515235457,0.774278215223097,0.7609549456400126
rbf,10.0,0.2,0.15,0.7611111111111111,0.7356608478802993,0.817174515235457,0.774278215223097,0.7609549456400126
rbf,8.0,0.25,0.2,0.7611111111111111,0.7356608478802993,0.817174515235457,0.774278215223097,0.7609549456400126
rbf,7.0,0.25,0.2,0.7611111111111111,0.7356608478802993,0.817174515235457,0.774278215223097,0.7609549456400126
rbf,10.0,0.25,0.2,0.7597222222222222,0.7326732673267327,0.8199445983379502,0.7738562091503268,0.7595544718709251
rbf,9.0,0.25,0.2,0.7597222222222222,0.7326732673267327,0.8199445983379502,0.7738562091503268,0.7595544718709251
rbf,9.0,0.25,0.15,0.7611111111111111,0.7368421052631579,0.814404432132964,0.7736842105263159,0.7609626617489332
rbf,10.0,0.25,0.15,0.7611111111111111,0.7368421052631579,0.814404432132964,0.7736842105263159,0.7609626617489332
linear,9.0,0.25,0.2,0.7611111111111111,0.7380352644836272,0.8116343490304709,0.7730870712401056,0.7609703778578538
linear,10.0,0.25,0.2,0.7611111111111111,0.7380352644836272,0.8116343490304709,0.7730870712401056,0.7609703778578538
linear,7.0,0.2,0.2,0.7638888888888888,0.7467700258397932,0.8005540166204986,0.7727272727272727,0.7637867576138706
linear,6.0,0.2,0.2,0.7638888888888888,0.7467700258397932,0.8005540166204986,0.7727272727272727,0.7637867576138706
linear,8.0,0.2,0.2,0.7638888888888888,0.7467700258397932,0.8005540166204986,0.7727272727272727,0.7637867576138706
rbf,5.0,0.3,0.2,0.7611111111111111,0.739240506329114,0.8088642659279779,0.7724867724867726,0.7609780939667744
rbf,7.0,0.25,0.15,0.7597222222222222,0.7361809045226131,0.8116343490304709,0.7720685111989459,0.7595776201976867
rbf,8.0,0.25,0.15,0.7597222222222222,0.7361809045226131,0.8116343490304709,0.7720685111989459,0.7595776201976867
rbf,6.0,0.25,0.15,0.7597222222222222,0.7361809045226131,0.8116343490304709,0.7720685111989459,0.7595776201976867
linear,10.0,0.15,0.25,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,9.0,0.15,0.2,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,9.0,0.15,0.3,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,10.0,0.15,0.15,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,10.0,0.15,0.1,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,10.0,0.15,0.2,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,10.0,0.15,0.3,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,9.0,0.15,0.1,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,9.0,0.15,0.25,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
linear,9.0,0.15,0.15,0.7611111111111111,0.7404580152671756,0.8060941828254847,0.7718832891246684,0.7609858100756951
rbf,10.0,0.3,0.1,0.7611111111111111,0.7416879795396419,0.8033240997229917,0.7712765957446809,0.7609935261846157
rbf,9.0,0.3,0.1,0.7611111111111111,0.7416879795396419,0.8033240997229917,0.7712765957446809,0.7609935261846157
linear,9.0,0.2,0.1,0.7597222222222222,0.7397959183673469,0.8033240997229917,0.7702523240371846,0.7596007685244486
linear,10.0,0.2,0.1,0.7597222222222222,0.7397959183673469,0.8033240997229917,0.7702523240371846,0.7596007685244486
linear,9.0,0.25,0.15,0.7569444444444444,0.7336683417085427,0.8088642659279779,0.769433465085639,0.7567998209862731
linear,10.0,0.25,0.15,0.7569444444444444,0.7336683417085427,0.8088642659279779,0.769433465085639,0.7567998209862731
rbf,6.0,0.3,0.15,0.7569444444444444,0.7360406091370558,0.8033240997229917,0.7682119205298014,0.7568152532041141
rbf,7.0,0.3,0.15,0.7569444444444444,0.7360406091370558,0.8033240997229917,0.7682119205298014,0.7568152532041141
rbf,8.0,0.3,0.15,0.7569444444444444,0.7360406091370558,0.8033240997229917,0.7682119205298014,0.7568152532041141
rbf,9.0,0.3,0.15,0.7541666666666667,0.7323232323232324,0.8033240997229917,0.7661822985468957,0.7540297378837799
rbf,10.0,0.3,0.15,0.7541666666666667,0.7323232323232324,0.8033240997229917,0.7661822985468957,0.7540297378837799
rbf,6.0,0.3,0.2,0.7527777777777778,0.7293233082706767,0.8060941828254847,0.7657894736842106,0.7526292641146923
rbf,7.0,0.3,0.2,0.7527777777777778,0.7293233082706767,0.8060941828254847,0.7657894736842106,0.7526292641146923
rbf,8.0,0.3,0.2,0.7527777777777778,0.7293233082706767,0.8060941828254847,0.7657894736842106,0.7526292641146923
rbf,9.0,0.3,0.2,0.7513888888888889,0.7275,0.8060941828254847,0.7647831800262812,0.751236506454525
rbf,10.0,0.3,0.2,0.7513888888888889,0.7275,0.8060941828254847,0.7647831800262812,0.751236506454525
linear,10.0,0.2,0.2,0.7527777777777778,0.732824427480916,0.7977839335180056,0.7639257294429709,0.752652412441454
linear,9.0,0.2,0.2,0.7527777777777778,0.732824427480916,0.7977839335180056,0.7639257294429709,0.752652412441454
sigmoid,9.0,0.1,0.25,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,9.0,0.1,0.2,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,10.0,0.1,0.3,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,9.0,0.1,0.3,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,10.0,0.1,0.2,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,10.0,0.1,0.25,0.7541666666666667,0.75,0.7645429362880887,0.7572016460905351,0.7541377634086683
sigmoid,9.0,0.1,0.1,0.7541666666666667,0.7513661202185792,0.7617728531855956,0.7565337001375516,0.7541454795175889
sigmoid,10.0,0.1,0.1,0.7541666666666667,0.7513661202185792,0.7617728531855956,0.7565337001375516,0.7541454795175889
sigmoid,9.0,0.1,0.15,0.7527777777777778,0.7493188010899182,0.7617728531855956,0.7554945054945056,0.7527527218574217
sigmoid,10.0,0.1,0.15,0.7527777777777778,0.7493188010899182,0.7617728531855956,0.7554945054945056,0.7527527218574217
sigmoid,6.0,0.1,0.1,0.7402777777777778,0.7253886010362695,0.775623268698061,0.749665327978581,0.7401793223713147
sigmoid,7.0,0.1,0.1,0.7402777777777778,0.7253886010362695,0.775623268698061,0.749665327978581,0.7401793223713147
sigmoid,8.0,0.1,0.1,0.7402777777777778,0.7253886010362695,0.775623268698061,0.749665327978581,0.7401793223713147
sigmoid,5.0,0.1,0.1,0.7388888888888889,0.7246753246753247,0.7728531855955678,0.74798927613941,0.738794280820068
sigmoid,4.0,0.1,0.1,0.7388888888888889,0.7246753246753247,0.7728531855955678,0.74798927613941,0.738794280820068
sigmoid,5.0,0.25,0.1,0.7277777777777777,0.7027027027027027,0.7922437673130194,0.7447916666666666,0.727598206776287
sigmoid,4.0,0.25,0.1,0.7277777777777777,0.7027027027027027,0.7922437673130194,0.7447916666666666,0.727598206776287
sigmoid,6.0,0.25,0.1,0.7263888888888889,0.7019704433497537,0.7894736842105263,0.7431551499348108,0.7262131652250403
sigmoid,4.0,0.2,0.1,0.7263888888888889,0.7019704433497537,0.7894736842105263,0.7431551499348108,0.7262131652250403
sigmoid,8.0,0.25,0.1,0.7263888888888889,0.7019704433497537,0.7894736842105263,0.7431551499348108,0.7262131652250403
sigmoid,7.0,0.25,0.1,0.7263888888888889,0.7019704433497537,0.7894736842105263,0.7431551499348108,0.7262131652250403
sigmoid,4.0,0.25,0.15,0.725,0.6992665036674817,0.7922437673130194,0.7428571428571429,0.7248126914559527
sigmoid,4.0,0.1,0.2,0.7319444444444444,0.7176165803108808,0.7673130193905817,0.7416331994645248,0.7318459247370735
sigmoid,4.0,0.1,0.25,0.7319444444444444,0.7176165803108808,0.7673130193905817,0.7416331994645248,0.7318459247370735
sigmoid,4.0,0.1,0.3,0.7319444444444444,0.7176165803108808,0.7673130193905817,0.7416331994645248,0.7318459247370735
sigmoid,4.0,0.25,0.2,0.7236111111111111,0.6985294117647058,0.7894736842105263,0.741222366710013,0.7234276499047062
sigmoid,8.0,0.1,0.15,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,7.0,0.1,0.15,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,7.0,0.1,0.3,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,6.0,0.1,0.3,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,6.0,0.1,0.15,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,5.0,0.1,0.3,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,5.0,0.1,0.2,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,6.0,0.1,0.2,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,7.0,0.1,0.2,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,8.0,0.1,0.2,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,8.0,0.1,0.25,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,7.0,0.1,0.25,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,6.0,0.1,0.25,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,8.0,0.1,0.3,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,5.0,0.1,0.25,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,5.0,0.1,0.15,0.7305555555555555,0.7157622739018088,0.7673130193905817,0.7406417112299465,0.7304531670769064
sigmoid,4.0,0.1,0.15,0.7305555555555555,0.7168831168831169,0.7645429362880887,0.739946380697051,0.730460883185827
sigmoid,9.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,4.0,0.15,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,8.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,7.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,4.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,10.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,6.0,0.3,0.1,0.7236111111111111,0.7004950495049505,0.7839335180055401,0.7398692810457516,0.7234430821225472
sigmoid,4.0,0.3,0.3,0.7222222222222222,0.6977886977886978,0.7867036011080333,0.7395833333333334,0.7220426083534596
sigmoid,4.0,0.3,0.25,0.7222222222222222,0.6977886977886978,0.7867036011080333,0.7395833333333334,0.7220426083534596
sigmoid,8.0,0.15,0.1,0.7222222222222222,0.6997518610421837,0.7811634349030471,0.7382198952879582,0.7220580405713006
sigmoid,7.0,0.15,0.1,0.7222222222222222,0.6997518610421837,0.7811634349030471,0.7382198952879582,0.7220580405713006
sigmoid,6.0,0.15,0.1,0.7222222222222222,0.6997518610421837,0.7811634349030471,0.7382198952879582,0.7220580405713006
sigmoid,5.0,0.3,0.1,0.7222222222222222,0.6997518610421837,0.7811634349030471,0.7382198952879582,0.7220580405713006
sigmoid,5.0,0.15,0.1,0.7222222222222222,0.6997518610421837,0.7811634349030471,0.7382198952879582,0.7220580405713006
sigmoid,5.0,0.3,0.25,0.7208333333333333,0.6970443349753694,0.7839335180055401,0.7379400260756191,0.7206575668022129
sigmoid,5.0,0.3,0.3,0.7208333333333333,0.6970443349753694,0.7839335180055401,0.7379400260756191,0.7206575668022129
sigmoid,4.0,0.2,0.15,0.7194444444444444,0.6953316953316954,0.7839335180055401,0.7369791666666666,0.7192648091420457
sigmoid,8.0,0.3,0.2,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,4.0,0.3,0.2,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,7.0,0.3,0.2,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,6.0,0.3,0.2,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,5.0,0.3,0.15,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,5.0,0.3,0.2,0.7194444444444444,0.6962962962962963,0.7811634349030471,0.7362924281984333,0.7192725252509665
sigmoid,4.0,0.15,0.15,0.7180555555555556,0.6945812807881774,0.7811634349030471,0.7353324641460235,0.7178797675907993
sigmoid,4.0,0.3,0.15,0.7180555555555556,0.6955445544554455,0.778393351800554,0.734640522875817,0.71788748369972
sigmoid,4.0,0.2,0.2,0.7166666666666667,0.6928746928746928,0.7811634349030471,0.734375,0.7164870099306322
sigmoid,5.0,0.15,0.15,0.7166666666666667,0.6938271604938272,0.778393351800554,0.7336814621409923,0.7164947260395528
sigmoid,6.0,0.3,0.15,0.7166666666666667,0.6947890818858561,0.775623268698061,0.7329842931937174,0.7165024421484734
sigmoid,7.0,0.3,0.15,0.7166666666666667,0.6947890818858561,0.775623268698061,0.7329842931937174,0.7165024421484734
sigmoid,8.0,0.3,0.15,0.7166666666666667,0.6947890818858561,0.775623268698061,0.7329842931937174,0.7165024421484734
sigmoid,9.0,0.15,0.1,0.7166666666666667,0.6967418546365914,0.7700831024930748,0.7315789473684211,0.7165178743663145
sigmoid,10.0,0.15,0.1,0.7166666666666667,0.6967418546365914,0.7700831024930748,0.7315789473684211,0.7165178743663145
sigmoid,5.0,0.2,0.1,0.7152777777777778,0.6959798994974874,0.7673130193905817,0.7299077733860342,0.715132832815068
sigmoid,4.0,0.15,0.25,0.7125,0.6905940594059405,0.7728531855955678,0.7294117647058823,0.7123318852768924
sigmoid,4.0,0.15,0.2,0.7125,0.6905940594059405,0.7728531855955678,0.7294117647058823,0.7123318852768924
sigmoid,4.0,0.15,0.3,0.7125,0.6905940594059405,0.7728531855955678,0.7294117647058823,0.7123318852768924
sigmoid,7.0,0.2,0.1,0.7138888888888889,0.6952141057934509,0.7645429362880887,0.7282321899736147,0.7137477912638215
sigmoid,6.0,0.2,0.1,0.7138888888888889,0.6952141057934509,0.7645429362880887,0.7282321899736147,0.7137477912638215
sigmoid,8.0,0.2,0.1,0.7138888888888889,0.6952141057934509,0.7645429362880887,0.7282321899736147,0.7137477912638215
sigmoid,5.0,0.25,0.15,0.7125,0.6925,0.7673130193905817,0.7279894875164258,0.7123473174947338
sigmoid,5.0,0.25,0.2,0.7125,0.6925,0.7673130193905817,0.7279894875164258,0.7123473174947338
sigmoid,5.0,0.25,0.3,0.7125,0.6925,0.7673130193905817,0.7279894875164258,0.7123473174947338
sigmoid,5.0,0.25,0.25,0.7125,0.6925,0.7673130193905817,0.7279894875164258,0.7123473174947338
sigmoid,5.0,0.15,0.2,0.7111111111111111,0.6898263027295285,0.7700831024930748,0.7277486910994764,0.7109468437256459
sigmoid,5.0,0.15,0.25,0.7111111111111111,0.6898263027295285,0.7700831024930748,0.7277486910994764,0.7109468437256459
sigmoid,5.0,0.15,0.3,0.7111111111111111,0.6898263027295285,0.7700831024930748,0.7277486910994764,0.7109468437256459
sigmoid,10.0,0.2,0.1,0.7125,0.6944444444444444,0.7617728531855956,0.726552179656539,0.712362749712575
sigmoid,9.0,0.2,0.1,0.7125,0.6944444444444444,0.7617728531855956,0.726552179656539,0.712362749712575
sigmoid,7.0,0.25,0.15,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,6.0,0.25,0.25,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,7.0,0.25,0.3,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,7.0,0.25,0.25,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,8.0,0.25,0.25,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,8.0,0.25,0.3,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,6.0,0.25,0.3,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,8.0,0.25,0.15,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,4.0,0.25,0.3,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,4.0,0.25,0.25,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,6.0,0.25,0.15,0.7111111111111111,0.6917293233082706,0.7645429362880887,0.7263157894736842,0.7109622759434873
sigmoid,8.0,0.15,0.3,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,6.0,0.15,0.2,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,6.0,0.15,0.25,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,7.0,0.15,0.25,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,8.0,0.15,0.25,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,8.0,0.15,0.2,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,7.0,0.15,0.2,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,6.0,0.15,0.3,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,7.0,0.15,0.3,0.7097222222222223,0.6890547263681592,0.7673130193905817,0.7260812581913499,0.7095618021743995
sigmoid,9.0,0.15,0.15,0.7097222222222223,0.69,0.7645429362880887,0.7253613666228645,0.70956951828332
sigmoid,10.0,0.15,0.15,0.7097222222222223,0.69,0.7645429362880887,0.7253613666228645,0.70956951828332
sigmoid,6.0,0.3,0.3,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,8.0,0.3,0.3,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,8.0,0.3,0.25,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,6.0,0.3,0.25,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,7.0,0.3,0.3,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,7.0,0.3,0.25,0.7013888888888888,0.6738095238095239,0.7839335180055401,0.7247119078104992,0.7011589595598731
sigmoid,5.0,0.2,0.25,0.7083333333333334,0.6882793017456359,0.7645429362880887,0.7244094488188976,0.7081767606231529
sigmoid,5.0,0.2,0.3,0.7083333333333334,0.6882793017456359,0.7645429362880887,0.7244094488188976,0.7081767606231529
sigmoid,10.0,0.2,0.15,0.7083333333333334,0.6892230576441103,0.7617728531855956,0.7236842105263158,0.7081844767320736
sigmoid,9.0,0.2,0.15,0.7083333333333334,0.6892230576441103,0.7617728531855956,0.7236842105263158,0.7081844767320736
sigmoid,8.0,0.2,0.25,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,6.0,0.2,0.3,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,9.0,0.2,0.2,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,4.0,0.2,0.3,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,7.0,0.2,0.25,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,7.0,0.2,0.3,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,8.0,0.2,0.3,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,6.0,0.2,0.25,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,10.0,0.2,0.2,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,4.0,0.2,0.25,0.7069444444444445,0.6875,0.7617728531855956,0.7227332457293035,0.7067917190719064
sigmoid,5.0,0.2,0.15,0.7069444444444445,0.6884422110552764,0.7590027700831025,0.7220026350461132,0.7067994351808269
sigmoid,5.0,0.2,0.2,0.7055555555555556,0.6867167919799498,0.7590027700831025,0.7210526315789474,0.7054066775206598
sigmoid,8.0,0.2,0.15,0.7055555555555556,0.6876574307304786,0.7562326869806094,0.7203166226912928,0.7054143936295805
sigmoid,7.0,0.2,0.15,0.7055555555555556,0.6876574307304786,0.7562326869806094,0.7203166226912928,0.7054143936295805
sigmoid,6.0,0.2,0.15,0.7055555555555556,0.6876574307304786,0.7562326869806094,0.7203166226912928,0.7054143936295805
sigmoid,7.0,0.2,0.2,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.15,0.25,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,8.0,0.2,0.2,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,9.0,0.15,0.25,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,9.0,0.2,0.25,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,9.0,0.15,0.2,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.15,0.2,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,9.0,0.15,0.3,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,6.0,0.2,0.2,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,9.0,0.2,0.3,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.15,0.3,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.2,0.3,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.2,0.25,0.7041666666666667,0.6859296482412061,0.7562326869806094,0.7193675889328064,0.7040216359694134
sigmoid,10.0,0.3,0.15,0.7041666666666667,0.6878172588832487,0.7506925207756233,0.7178807947019868,0.7040370681872546
sigmoid,9.0,0.3,0.15,0.7041666666666667,0.6878172588832487,0.7506925207756233,0.7178807947019868,0.7040370681872546
sigmoid,7.0,0.15,0.15,0.6944444444444444,0.6690647482014388,0.7728531855955678,0.7172236503856041,0.6942260356947199
sigmoid,6.0,0.15,0.15,0.6944444444444444,0.6690647482014388,0.7728531855955678,0.7172236503856041,0.6942260356947199
sigmoid,8.0,0.15,0.15,0.6944444444444444,0.6690647482014388,0.7728531855955678,0.7172236503856041,0.6942260356947199
sigmoid,8.0,0.25,0.2,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,9.0,0.25,0.2,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.25,0.3,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.25,0.25,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,9.0,0.25,0.1,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,9.0,0.25,0.3,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,6.0,0.25,0.2,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.25,0.1,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.25,0.2,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,9.0,0.25,0.25,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.25,0.15,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,7.0,0.25,0.2,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,9.0,0.25,0.15,0.6916666666666667,0.6682808716707022,0.7645429362880887,0.7131782945736433,0.6914636687011474
sigmoid,10.0,0.3,0.2,0.6875,0.6658536585365854,0.7562326869806094,0.7081712062256809,0.6873085440474078
sigmoid,9.0,0.3,0.25,0.6875,0.6658536585365854,0.7562326869806094,0.7081712062256809,0.6873085440474078
sigmoid,9.0,0.3,0.3,0.6875,0.6658536585365854,0.7562326869806094,0.7081712062256809,0.6873085440474078
sigmoid,10.0,0.3,0.25,0.6875,0.6658536585365854,0.7562326869806094,0.7081712062256809,0.6873085440474078
